feature,feat_class,pred_class,x,y,fdr_pval_byclass,resp_class,error_type
FT0090,Bad,Bad,0.36484848484848476,0.10242424242424253,2.4953945878087046e-4,DCM > 15m = 175m,Bad peak avoided
FT0092,Good,Good,0.4672727272727273,0.12696969696969695,2.5811401720153908e-8,DCM > 15m = 175m,Good peak found
FT0096,Bad,Bad,-0.0018181818181818299,0.008181818181818068,0.9993559284383016,All equal,Bad peak avoided
FT0097,Bad,Bad,-0.06212121212121213,-0.06318181818181823,0.8857538171212269,All equal,Bad peak avoided
FT0098,Bad,Bad,-0.026060606060606117,-0.09909090909090912,0.8568722947591318,All equal,Bad peak avoided
FT0101,Bad,Bad,-0.027878787878787836,-0.08424242424242423,0.8674524610357536,All equal,Bad peak avoided
FT0102,Bad,Bad,-0.0060606060606061,0.10787878787878791,0.8568722947591318,All equal,Bad peak avoided
FT0105,Bad,Bad,0.28727272727272735,0.3242424242424242,1.107645690246813e-6,15m = DCM > 175m,Bad peak avoided
FT0106,Bad,Bad,0.21757575757575753,0.43000000000000016,6.553027069567252e-9,15m = DCM > 175m,Bad peak avoided
FT0112,Bad,Bad,-0.20969696969696972,-0.04363636363636347,0.23353497198466616,Hard to tell,Bad peak avoided
FT0113,Bad,Bad,0.06727272727272737,0.1045454545454545,0.8093060190188877,All equal,Bad peak avoided
FT0118,Bad,Bad,-0.029090909090909056,0.09818181818181815,0.4033506718113672,Hard to tell,Bad peak avoided
FT0121,Bad,Bad,0.07696969696969691,-0.044545454545454444,0.8983181775665775,All equal,Bad peak avoided
FT0122,Bad,Bad,0.08909090909090911,0.040303030303030285,0.8685117198569428,All equal,Bad peak avoided
FT0126,Good,Bad,0.23212121212121217,0.20212121212121215,0.0034313230843830795,15m = DCM > 175m,Good peak missed
FT0128,Bad,Bad,-0.018787878787878798,0.009999999999999787,0.9941730824496712,All equal,Bad peak avoided
FT0130,Bad,Bad,-0.00303030303030305,-0.0663636363636364,0.9290555282544204,All equal,Bad peak avoided
FT0132,Bad,Bad,0.032727272727272716,-0.08909090909090911,0.8674524610357536,All equal,Bad peak avoided
FT0133,Bad,Bad,-0.08545454545454545,-0.06212121212121202,0.8674524610357536,All equal,Bad peak avoided
FT0137,Bad,Bad,0.047878787878787854,0.032424242424242466,0.9642104645357824,All equal,Bad peak avoided
FT0138,Bad,Bad,0.032727272727272716,0.005454545454545379,0.991986179297101,All equal,Bad peak avoided
FT0139,Bad,Bad,0.010303030303030258,0.034242424242424185,0.9914008451586125,All equal,Bad peak avoided
FT0140,Bad,Bad,-0.08727272727272728,-0.029696969696969777,0.8958950886703353,All equal,Bad peak avoided
FT0141,Bad,Bad,-0.05757575757575761,-0.016666666666666607,0.9642104645357824,All equal,Bad peak avoided
FT0142,Bad,Bad,-0.00545454545454549,-0.011818181818181728,0.9964663080015309,All equal,Bad peak avoided
FT0143,Bad,Bad,-0.030303030303030276,0.018787878787878798,0.9914008451586125,All equal,Bad peak avoided
FT0144,Bad,Bad,0.06000000000000005,0.1372727272727272,0.5948397915725616,All equal,Bad peak avoided
FT0145,Good,Good,0.3799999999999999,0.43121212121212116,4.4927663872328785e-13,15m = DCM > 175m,Good peak found
FT0148,Bad,Bad,-0.00545454545454549,0.028181818181818308,0.9923181630842919,All equal,Bad peak avoided
FT0149,Good,Bad,0.00121212121212122,0.6418181818181816,5.00532993296139e-16,15m > DCM > 175m,Good peak missed
FT0150,Bad,Bad,0.08303030303030301,-0.01848484848484855,0.9126758464291976,All equal,Bad peak avoided
FT0152,Bad,Bad,0.16060606060606064,0.0790909090909091,0.4637773349035084,Hard to tell,Bad peak avoided
FT0153,Bad,Bad,0.051515151515151514,0.08757575757575742,0.8645222956220753,All equal,Bad peak avoided
FT0154,Bad,Bad,0.035151515151515156,0.13818181818181818,0.64118256298949206,All equal,Bad peak avoided
FT0155,Bad,Bad,0.07636363636363641,0.12787878787878793,0.627284170581097,All equal,Bad peak avoided
FT0157,Bad,Bad,0.052727272727272734,-0.08999999999999986,0.8568722947591318,All equal,Bad peak avoided
FT0160,Bad,Bad,0.01696969696969708,0.01333333333333342,0.9941730824496712,All equal,Bad peak avoided
FT0161,Bad,Bad,0.11030303030303035,-0.040606060606060534,0.8568722947591318,All equal,Bad peak avoided
FT0162,Bad,Bad,0.11030303030303035,0.035757575757575655,0.8568722947591318,All equal,Bad peak avoided
FT0163,Bad,Bad,0.05696969696969689,-0.026060606060606117,0.9603396268564003,All equal,Bad peak avoided
FT0164,Bad,Bad,-0.042424242424242364,-0.0060606060606061,0.9907365632022873,All equal,Bad peak avoided
FT0165,Bad,Bad,-0.035151515151515156,-0.053939393939393954,0.9455707347548751,All equal,Bad peak avoided
FT0166,Bad,Bad,-0.12727272727272732,0.044242424242424194,0.8184579402872068,All equal,Bad peak avoided
FT0167,Bad,Bad,-0.21878787878787875,0.031212121212121247,0.19901841611914114,DCM < 15m = 175m,Bad peak avoided
FT0168,Bad,Bad,0.024848484848484897,0.046969696969697106,0.9642104645357824,All equal,Bad peak avoided
FT0169,Bad,Bad,-0.0072727272727273196,0.00242424242424244,0.9993559284383016,All equal,Bad peak avoided
FT0170,Bad,Bad,-0.13090909090909086,0.06606060606060615,0.740194062249571,All equal,Bad peak avoided
FT0172,Good,Good,0.023030303030302957,0.020606060606060517,0.9365994918468422,All equal,Good peak found
FT0174,Bad,Bad,0.11878787878787889,0.041212121212121255,0.8551194345208581,All equal,Bad peak avoided
FT0175,Bad,Bad,-0.048484848484848464,-0.018181818181818077,0.9725835771033114,All equal,Bad peak avoided
FT0177,Bad,Bad,-0.09212121212121216,-0.050303030303030294,0.8674524610357536,All equal,Bad peak avoided
FT0178,Bad,Bad,-0.1333333333333333,-0.08666666666666667,0.6258169499789108,Hard to tell,Bad peak avoided
FT0180,Bad,Bad,-0.054545454545454564,-0.08787878787878789,0.8568722947591318,All equal,Bad peak avoided
FT0181,Bad,Bad,-0.020000000000000018,-0.023939393939393927,0.9914008451586125,All equal,Bad peak avoided
FT0182,Bad,Bad,-0.033939393939393936,-0.06060606060606055,0.9277320626358875,All equal,Bad peak avoided
FT0183,Bad,Bad,-0.06848484848484848,-0.07575757575757569,0.8674524610357536,All equal,Bad peak avoided
FT0185,Good,Good,0.37090909090909085,0.42303030303030287,1.4028024281909526e-12,15m = DCM > 175m,Good peak found
FT0186,Good,Good,0.5454545454545454,0.3557575757575757,3.896742728999067e-15,DCM > 15m > 175m,Good peak found
FT0187,Good,Bad,0.35090909090909084,0.4009090909090909,3.380555485090389e-10,15m = DCM > 175m,Good peak missed
FT0188,Bad,Bad,0.23575757575757583,0.2512121212121212,4.1004889022002057e-4,15m = DCM > 175m,Bad peak avoided
FT0190,Bad,Bad,0.2775757575757576,0.2957575757575759,8.98193001726172e-6,15m = DCM > 175m,Bad peak avoided
FT0191,Bad,Bad,0.21030303030303021,0.25969696969696976,5.955572108918747e-4,15m = DCM > 175m,Bad peak avoided
FT0193,Bad,Bad,-0.1145454545454545,0.039696969696969564,0.8568722947591318,All equal,Bad peak avoided
FT0194,Bad,Bad,0.06060606060606055,0.11393939393939401,0.7772876409790769,All equal,Bad peak avoided
FT0196,Bad,Bad,0.11151515151515157,0.07696969696969713,0.7845372843326094,All equal,Bad peak avoided
FT0198,Good,Bad,0.036363636363636376,-0.12666666666666648,0.745922148672123,All equal,Good peak missed
FT0199,Bad,Bad,0.053939393939393954,-0.10999999999999988,0.8093060190188877,All equal,Bad peak avoided
FT0200,Bad,Bad,0.028484848484848557,-0.008787878787878789,0.9941730824496712,All equal,Bad peak avoided
FT0201,Bad,Bad,0.15454545454545454,-0.028181818181818308,0.6921071887013032,All equal,Bad peak avoided
FT0206,Good,Good,-0.041818181818181865,-0.026363636363636367,0.8688678231589775,All equal,Good peak found
FT0207,Bad,Bad,0.009393939393939288,0.05348484848484847,0.9606884258628056,All equal,Bad peak avoided
FT0208,Bad,Bad,-0.0036363636363636598,0.11878787878787866,0.7910655252270364,All equal,Bad peak avoided
FT0209,Bad,Bad,-0.07272727272727275,-0.047878787878787854,0.9045455394170199,All equal,Bad peak avoided
FT0214,Bad,Good,0.14909090909090916,0.15030303030303038,0.027302278208581013,15m = DCM > 175m,Bad peak included
FT0215,Bad,Bad,0.042424242424242475,0.14424242424242428,0.5743526817622542,Hard to tell,Bad peak avoided
FT0216,Bad,Bad,0.05212121212121201,0.13515151515151524,0.6345062022854187,All equal,Bad peak avoided
FT0217,Bad,Bad,0.012727272727272698,0.05969696969696958,0.9455707347548751,All equal,Bad peak avoided
FT0218,Bad,Bad,-0.017575757575757578,0.038484848484848566,0.9865360476130436,All equal,Bad peak avoided
FT0219,Bad,Bad,-0.026060606060606006,0.049393939393939545,0.9640948688953794,All equal,Bad peak avoided
FT0220,Bad,Bad,-0.012727272727272698,0.0603030303030303,0.9455707347548751,All equal,Bad peak avoided
FT0221,Bad,Bad,-0.09212121212121216,0.026060606060605895,0.8812464211570203,All equal,Bad peak avoided
FT0222,Bad,Bad,-0.020606060606060628,0.06424242424242421,0.9283829551453834,All equal,Bad peak avoided
FT0223,Bad,Bad,-0.14909090909090905,0.038484848484848566,0.7064874148404062,All equal,Bad peak avoided
FT0224,Bad,Bad,-0.07212121212121214,0.07242424242424228,0.8674524610357536,All equal,Bad peak avoided
FT0225,Bad,Bad,-0.027272727272727226,0.06757575757575762,0.9126758464291976,All equal,Bad peak avoided
FT0226,Bad,Bad,-0.15515151515151515,-0.01545454545454561,0.7018287796551371,All equal,Bad peak avoided
FT0227,Bad,Bad,-0.08666666666666667,0.046363636363636385,0.8674524610357536,All equal,Bad peak avoided
FT0229,Bad,Bad,-0.08969696969696972,0.07151515151515153,0.8568722947591318,All equal,Bad peak avoided
FT0231,Bad,Bad,-0.012727272727272698,3.0303030303024947e-4,0.9992276775527024,All equal,Bad peak avoided
FT0232,Bad,Bad,-0.08545454545454545,-0.0033333333333334103,0.9126758464291976,All equal,Bad peak avoided
FT0234,Bad,Bad,0.00121212121212122,-0.015151515151515138,0.9964663080015309,All equal,Bad peak avoided
FT0235,Bad,Bad,-0.027878787878787836,-0.029696969696969777,0.9884830418324115,All equal,Bad peak avoided
FT0236,Bad,Bad,-0.07393939393939397,0.008484848484848317,0.9412449457046816,All equal,Bad peak avoided
FT0237,Bad,Bad,0.0072727272727273196,-0.032727272727272716,0.9914008451586125,All equal,Bad peak avoided
FT0238,Bad,Bad,-0.021212121212121238,0.042121212121212004,0.9715673850219149,All equal,Bad peak avoided
FT0240,Bad,Bad,0.19939393939393946,-0.056060606060606144,0.2688215990861964,Hard to tell,Bad peak avoided
FT0243,Bad,Bad,0.029090909090909056,0.00121212121212122,0.9941730824496712,All equal,Bad peak avoided
FT0244,Bad,Bad,-0.027878787878787836,0.026666666666666616,0.9914008451586125,All equal,Bad peak avoided
FT0245,Bad,Bad,-0.026060606060606006,0.024545454545454648,0.9914008451586125,All equal,Bad peak avoided
FT0246,Bad,Bad,-0.2345454545454545,0.023939393939393927,0.1276182358931282,DCM < 15m = 175m,Bad peak avoided
FT0248,Bad,Bad,-0.050303030303030294,-0.060909090909091024,0.9126758464291976,All equal,Bad peak avoided
FT0249,Bad,Bad,-0.047272727272727244,-0.12969696969696964,0.6946491112018486,All equal,Bad peak avoided
FT0250,Bad,Bad,-0.06909090909090909,-0.10969696969696985,0.7795854730578766,All equal,Bad peak avoided
FT0251,Bad,Bad,-0.13696969696969696,-0.003030303030302939,0.8188976895934168,All equal,Bad peak avoided
FT0252,Bad,Bad,-0.023636363636363678,-0.06515151515151518,0.9234858108443575,All equal,Bad peak avoided
FT0253,Bad,Bad,0.0072727272727273196,-0.05818181818181811,0.9542126988846561,All equal,Bad peak avoided
FT0254,Bad,Bad,0.00848484848484854,-0.1212121212121211,0.7910655252270364,All equal,Bad peak avoided
FT0255,Bad,Bad,-0.015151515151515138,-0.031212121212121247,0.9914008451586125,All equal,Bad peak avoided
FT0256,Bad,Bad,-0.010303030303030258,-0.10212121212121206,0.8568722947591318,All equal,Bad peak avoided
FT0257,Bad,Bad,-0.10303030303030303,-0.08545454545454545,0.7845372843326094,All equal,Bad peak avoided
FT0259,Bad,Bad,-0.13818181818181818,0.06484848484848493,0.6945912001553276,All equal,Bad peak avoided
FT0260,Bad,Bad,-0.049090909090909074,0.01787878787878805,0.9713374095862983,All equal,Bad peak avoided
FT0261,Bad,Bad,-0.1333333333333333,0.010303030303030258,0.8366016220554325,All equal,Bad peak avoided
FT0262,Bad,Bad,-0.146060606060606,-0.021515151515151487,0.7605107823458387,All equal,Bad peak avoided
FT0263,Bad,Bad,-0.14969696969696966,0.003939393939393909,0.7503106770838996,All equal,Bad peak avoided
FT0264,Bad,Bad,-0.1775757575757576,-0.0724242424242425,0.3730345781243545,Hard to tell,Bad peak avoided
FT0266,Bad,Bad,-0.047272727272727244,0.05939393939393933,0.9126758464291976,All equal,Bad peak avoided
FT0267,Bad,Bad,-0.08787878787878789,-0.025151515151515147,0.8983181775665775,All equal,Bad peak avoided
FT0268,Bad,Bad,-0.0951515151515151,-0.01606060606060611,0.8812464211570203,All equal,Bad peak avoided
FT0269,Bad,Bad,-0.08121212121212118,-0.004242424242424159,0.9138886755593222,All equal,Bad peak avoided
FT0271,Bad,Bad,0,0.013939393939393918,0.9964663080015309,All equal,Bad peak avoided
FT0272,Bad,Bad,-0.10545454545454547,6.060606060604989e-4,0.8674524610357536,All equal,Bad peak avoided
FT0273,Bad,Bad,-0.00242424242424244,0.013939393939393918,0.9964663080015309,All equal,Bad peak avoided
FT0275,Bad,Bad,-0.021818181818181848,-0.004242424242424381,0.9941730824496712,All equal,Bad peak avoided
FT0276,Bad,Bad,-0.06787878787878787,0.036969696969696875,0.9183008639891839,All equal,Bad peak avoided
FT0277,Bad,Bad,-0.023030303030303068,0.030303030303030276,0.9914008451586125,All equal,Bad peak avoided
FT0280,Bad,Bad,-0.09272727272727277,0.039696969696969786,0.8674524610357536,All equal,Bad peak avoided
FT0281,Bad,Bad,0.01696969696969708,0.0072727272727273196,0.9964663080015309,All equal,Bad peak avoided
FT0282,Bad,Bad,-0.020000000000000018,0.033636363636363686,0.9884830418324115,All equal,Bad peak avoided
FT0283,Bad,Bad,-6.0606060606061e-4,0.00818181818181829,0.9993559284383016,All equal,Bad peak avoided
FT0287,Bad,Bad,-0.026666666666666727,-0.12545454545454549,0.7671967136624267,All equal,Bad peak avoided
FT0288,Bad,Bad,-0.06515151515151518,-0.1331818181818183,0.6249230581484123,All equal,Bad peak avoided
FT0289,Bad,Bad,-0.017575757575757578,-0.1481818181818182,0.5743167890635131,Hard to tell,Bad peak avoided
FT0290,Bad,Bad,-0.1045454545454545,-0.13409090909090904,0.44613984098117937,Hard to tell,Bad peak avoided
FT0291,Bad,Bad,-0.054545454545454564,-0.09030303030303033,0.8568722947591318,All equal,Bad peak avoided
FT0292,Bad,Bad,-0.030303030303030276,-0.08121212121212107,0.8750737565023967,All equal,Bad peak avoided
FT0293,Bad,Bad,-0.044242424242424194,-0.09969696969696962,0.8568722947591318,All equal,Bad peak avoided
FT0296,Good,Bad,0.025454545454545396,-0.11636363636363645,0.8190088920293577,All equal,Good peak missed
FT0298,Bad,Bad,-0.016969696969696968,0.052727272727272734,0.9627281000918934,All equal,Bad peak avoided
FT0300,Bad,Bad,-0.019393939393939408,-0.024848484848484897,0.9914008451586125,All equal,Bad peak avoided
FT0301,Bad,Bad,-0.07878787878787874,-0.05818181818181811,0.8674524610357536,All equal,Bad peak avoided
FT0302,Bad,Bad,0.07575757575757569,-0.045757575757575886,0.8987662846373737,All equal,Bad peak avoided
FT0303,Bad,Bad,-0.12484848484848488,-0.06000000000000005,0.7845372843326094,All equal,Bad peak avoided
FT0304,Bad,Bad,-0.06424242424242421,-0.040000000000000036,0.9214941146556638,All equal,Bad peak avoided
FT0305,Bad,Bad,-0.07030303030303031,-0.043030303030302974,0.9126758464291976,All equal,Bad peak avoided
FT0307,Bad,Bad,-0.013333333333333308,-0.0018181818181817189,0.9983590928755685,All equal,Bad peak avoided
FT0309,Bad,Bad,-0.00121212121212122,0.032727272727272716,0.9914008451586125,All equal,Bad peak avoided
FT0310,Bad,Bad,0.026666666666666616,0.035757575757575655,0.984945181542457,All equal,Bad peak avoided
FT0312,Bad,Bad,0.08848484848484839,0.08606060606060595,0.8368873104995725,All equal,Bad peak avoided
FT0313,Bad,Bad,0.08303030303030301,0.057272727272727364,0.8674524610357536,All equal,Bad peak avoided
FT0314,Bad,Bad,-0.12727272727272732,0.037575757575757596,0.8340870007352416,All equal,Bad peak avoided
FT0315,Bad,Bad,0.08424242424242423,-0.011212121212121229,0.9126758464291976,All equal,Bad peak avoided
FT0316,Bad,Bad,-0.020606060606060628,0.03454545454545466,0.9884830418324115,All equal,Bad peak avoided
FT0317,Bad,Bad,-0.016363636363636358,-0.021515151515151487,0.9941730824496712,All equal,Bad peak avoided
FT0318,Bad,Bad,-0.16060606060606064,0.07363636363636372,0.4910952496822716,Hard to tell,Bad peak avoided
FT0319,Good,Bad,-0.023030303030303068,0.011515151515151478,0.9941730824496712,All equal,Good peak missed
FT0321,Bad,Bad,-0.21090909090909093,0.047272727272727355,0.22064722818008933,Hard to tell,Bad peak avoided
FT0322,Bad,Bad,-0.11030303030303035,0.027878787878787836,0.8591955141468096,All equal,Bad peak avoided
FT0323,Bad,Bad,0.019393939393939297,0.018181818181818077,0.9941730824496712,All equal,Bad peak avoided
FT0324,Bad,Bad,-0.0696969696969697,-0.01969696969696977,0.9455707347548751,All equal,Bad peak avoided
FT0328,Bad,Bad,-0.032727272727272716,-0.07090909090909081,0.9111365485677579,All equal,Bad peak avoided
FT0329,Bad,Bad,-0.048484848484848464,-0.051515151515151514,0.9290555282544204,All equal,Bad peak avoided
FT0330,Bad,Bad,-0.05818181818181822,-0.051515151515151514,0.9126758464291976,All equal,Bad peak avoided
FT0332,Bad,Bad,0.16909090909090918,0.06212121212121202,0.4042430744479614,Hard to tell,Bad peak avoided
FT0334,Bad,Bad,0.013939393939393918,0.027575757575757365,0.9914008451586125,All equal,Bad peak avoided
FT0335,Good,Bad,-0.0072727272727273196,0.015757575757575637,0.9964663080015309,All equal,Good peak missed
FT0336,Bad,Bad,0.07878787878787885,0.0072727272727273196,0.9214941146556638,All equal,Bad peak avoided
FT0337,Bad,Bad,0.1515151515151516,0.07696969696969713,0.5510806931428733,Hard to tell,Bad peak avoided
FT0338,Bad,Bad,0.09636363636363643,0.08575757575757592,0.8093060190188877,All equal,Bad peak avoided
FT0339,Bad,Bad,0.07575757575757569,0.06454545454545446,0.8674524610357536,All equal,Bad peak avoided
FT0340,Bad,Bad,0.022424242424242458,0.022727272727272707,0.9914008451586125,All equal,Bad peak avoided
FT0341,Bad,Bad,0.03333333333333344,0.10636363636363644,0.8568722947591318,All equal,Bad peak avoided
FT0342,Bad,Bad,0.018181818181818077,0.20545454545454533,0.12177627431215331,Hard to tell,Bad peak avoided
FT0345,Bad,Bad,-0.09393939393939399,-0.06212121212121202,0.8568722947591318,All equal,Bad peak avoided
FT0346,Bad,Bad,-0.12484848484848488,-0.06606060606060615,0.771233242565819,All equal,Bad peak avoided
FT0347,Bad,Bad,-0.1521212121212121,0.04939393939393932,0.6498194444168177,Hard to tell,Bad peak avoided
FT0348,Good,Good,-0.09878787878787876,-0.020303030303030267,0.5360017008797604,All equal,Good peak found
FT0351,Bad,Bad,-0.16242424242424236,-0.06242424242424249,0.5317395369598104,Hard to tell,Bad peak avoided
FT0353,Bad,Bad,0.05454545454545445,0.03212121212121222,0.9552919775762887,All equal,Bad peak avoided
FT0354,Bad,Bad,-0.009696969696969648,0.016969696969696857,0.9941730824496712,All equal,Bad peak avoided
FT0355,Good,Bad,0.3848484848484848,0.34696969696969693,2.4322640370370997e-9,15m = DCM > 175m,Good peak missed
FT0357,Bad,Bad,-0.017575757575757578,0.045757575757575664,0.9693070286621833,All equal,Bad peak avoided
FT0358,Bad,Bad,0.17575757575757578,0.3357575757575757,2.1651871639115957e-5,15m = DCM > 175m,Bad peak avoided
FT0360,Bad,Bad,-0.08727272727272728,0.025454545454545396,0.8992814358941651,All equal,Bad peak avoided
FT0361,Bad,Bad,-0.020606060606060628,0.10666666666666669,0.8568722947591318,All equal,Bad peak avoided
FT0362,Bad,Bad,-0.07999999999999996,0.06060606060606055,0.8674524610357536,All equal,Bad peak avoided
FT0363,Bad,Bad,-0.0696969696969697,-0.0015151515151514694,0.9455707347548751,All equal,Bad peak avoided
FT0364,Bad,Bad,-0.06060606060606055,0.07090909090909103,0.8674524610357536,All equal,Bad peak avoided
FT0365,Bad,Bad,0.2351515151515151,0.31454545454545446,1.4098779797762513e-5,15m = DCM > 175m,Bad peak avoided
FT0366,Bad,Bad,-0.020000000000000018,0.032424242424242466,0.9914008451586125,All equal,Bad peak avoided
FT0369,Bad,Bad,0.0036363636363636598,0.09757575757575765,0.8674524610357536,All equal,Bad peak avoided
FT0370,Bad,Bad,-0.033333333333333326,0.08454545454545448,0.8674524610357536,All equal,Bad peak avoided
FT0371,Bad,Bad,-0.00484848484848488,0.09151515151515155,0.8674524610357536,All equal,Bad peak avoided
FT0372,Bad,Bad,0.0060606060606061,0.11818181818181817,0.8190088920293577,All equal,Bad peak avoided
FT0373,Bad,Bad,-0.012727272727272698,0.12393939393939402,0.7799981088215006,All equal,Bad peak avoided
FT0374,Bad,Bad,-0.015151515151515138,0.09424242424242424,0.8674524610357536,All equal,Bad peak avoided
FT0376,Bad,Bad,-0.049696969696969684,0.023030303030302957,0.9668498840540884,All equal,Bad peak avoided
FT0377,Bad,Bad,-0.036969696969696986,0.06393939393939396,0.9126758464291976,All equal,Bad peak avoided
FT0380,Good,Bad,0.4812121212121212,0.3793939393939394,7.98848041906218e-13,DCM > 15m > 175m,Good peak missed
FT0383,Bad,Bad,0.36969696969696964,0.35151515151515156,3.431229874718444e-9,15m = DCM > 175m,Bad peak avoided
FT0384,Bad,Bad,0.21030303030303021,0.09424242424242424,0.013636002990263995,DCM > 15m = 175m,Bad peak avoided
FT0385,Good,Bad,0.13757575757575768,0.19545454545454555,0.05108480431419196,15m = DCM > 175m,Good peak missed
FT0392,Bad,Bad,-0.012121212121212088,-0.00848484848484854,0.9964663080015309,All equal,Bad peak avoided
FT0393,Bad,Bad,-0.1890909090909091,0.0181818181818183,0.42312357707267806,Hard to tell,Bad peak avoided
FT0395,Bad,Bad,0.06303030303030299,0.027878787878787836,0.9455707347548751,All equal,Bad peak avoided
FT0396,Bad,Bad,0.022424242424242458,-0.008787878787878789,0.9941730824496712,All equal,Bad peak avoided
FT0397,Bad,Bad,-0.16272727272727272,-0.04469696969696968,0.5819981887687437,Hard to tell,Bad peak avoided
FT0398,Bad,Bad,0.0018181818181817189,-0.057272727272727364,0.9552919775762887,All equal,Bad peak avoided
FT0399,Bad,Bad,0.09515151515151521,-0.13575757575757574,0.4763697061150233,Hard to tell,Bad peak avoided
FT0400,Good,Good,-0.10787878787878791,-0.01696969696969708,0.4739222764420364,All equal,Good peak found
FT0401,Bad,Bad,-0.038787878787878816,-0.003030303030302939,0.9914008451586125,All equal,Bad peak avoided
FT0404,Bad,Bad,0.00242424242424244,-0.049696969696969795,0.9642104645357824,All equal,Bad peak avoided
FT0405,Bad,Bad,-0.038787878787878816,-0.040606060606060534,0.9642104645357824,All equal,Bad peak avoided
FT0406,Bad,Bad,-0.021818181818181848,-0.040606060606060534,0.9782083242652728,All equal,Bad peak avoided
FT0407,Bad,Bad,-0.13454545454545452,-0.018181818181818077,0.8218421903068662,All equal,Bad peak avoided
FT0408,Bad,Bad,-0.043030303030302974,-0.009393939393939288,0.9884830418324115,All equal,Bad peak avoided
FT0409,Good,Bad,0.36424242424242426,0.31545454545454543,5.240755872600534e-8,15m = DCM > 175m,Good peak missed
FT0410,Good,Good,0.33878787878787886,0.24757575757575756,6.269681449639531e-7,15m = DCM > 175m,Good peak found
FT0411,Good,Bad,0.2527272727272727,0.32878787878787863,3.1762636464296037e-6,15m = DCM > 175m,Good peak missed
FT0412,Good,Good,0.34606060606060596,0.46818181818181825,1.13991224338884e-13,15m = DCM > 175m,Good peak found
FT0413,Bad,Bad,0.10060606060606059,0.040000000000000036,0.8674524610357536,All equal,Bad peak avoided
FT0415,Good,Good,0.3175757575757576,0.3545454545454545,3.1139917947639253e-9,15m = DCM > 175m,Good peak found
FT0417,Bad,Bad,0.011515151515151478,-0.037272727272727346,0.9884830418324115,All equal,Bad peak avoided
FT0418,Bad,Bad,-0.17212121212121212,-0.08424242424242445,0.36694790318171333,Hard to tell,Bad peak avoided
FT0419,Bad,Bad,0.07454545454545447,-0.020909090909090988,0.9255012886806747,All equal,Bad peak avoided
FT0420,Bad,Bad,-0.0018181818181818299,-0.019090909090909047,0.9941730824496712,All equal,Bad peak avoided
FT0423,Bad,Bad,0.06787878787878787,-0.04606060606060591,0.9126758464291976,All equal,Bad peak avoided
FT0424,Bad,Bad,-0.07636363636363641,-0.035151515151515156,0.9126758464291976,All equal,Bad peak avoided
FT0425,Bad,Bad,-0.2606060606060606,-0.0369696969696971,0.051260323126377585,DCM < 15m = 175m,Bad peak avoided
FT0426,Bad,Bad,-0.008484848484848428,-0.06969696969696959,0.9144179080450074,All equal,Bad peak avoided
FT0427,Bad,Bad,-0.043030303030302974,0.042727272727272725,0.9562711835130995,All equal,Bad peak avoided
FT0428,Bad,Bad,-0.08787878787878789,-0.029393939393939306,0.8921432735774787,All equal,Bad peak avoided
FT0429,Bad,Bad,-0.041818181818181865,0.04999999999999982,0.9455707347548751,All equal,Bad peak avoided
FT0430,Bad,Bad,-0.11272727272727268,0.013333333333333197,0.8645222956220753,All equal,Bad peak avoided
FT0432,Bad,Bad,0.022424242424242458,-0.042727272727272725,0.9693904539387511,All equal,Bad peak avoided
FT0433,Bad,Bad,0.004242424242424159,-0.041515151515151505,0.9865360476130436,All equal,Bad peak avoided
FT0434,Bad,Bad,0.004242424242424159,0.02030303030303049,0.9941730824496712,All equal,Bad peak avoided
FT0435,Bad,Bad,-0.040606060606060645,0.046969696969697106,0.9541764408340622,All equal,Bad peak avoided
FT0436,Bad,Bad,-0.038181818181818206,-0.01848484848484855,0.9884830418324115,All equal,Bad peak avoided
FT0437,Bad,Bad,-0.06242424242424238,-0.021515151515151487,0.9542126988846561,All equal,Bad peak avoided
FT0438,Bad,Bad,-0.027878787878787836,-0.015757575757575637,0.991986179297101,All equal,Bad peak avoided
FT0439,Bad,Bad,-0.05818181818181822,-0.005454545454545379,0.9642104645357824,All equal,Bad peak avoided
FT0440,Bad,Bad,-0.07636363636363641,0.029696969696969777,0.9126758464291976,All equal,Bad peak avoided
FT0441,Bad,Bad,-0.08424242424242423,-0.039696969696969564,0.8857538171212269,All equal,Bad peak avoided
FT0442,Good,Bad,0.45818181818181825,0.3242424242424242,1.3642304167291709e-10,DCM > 15m > 175m,Good peak missed
FT0445,Bad,Bad,0.06303030303030299,-6.060606060604989e-4,0.9627281000918934,All equal,Bad peak avoided
FT0446,Bad,Bad,0.19696969696969702,0.13484848484848477,0.07945846396009841,Hard to tell,Bad peak avoided
FT0448,Bad,Bad,0.0072727272727273196,-0.037575757575757596,0.9884830418324115,All equal,Bad peak avoided
FT0450,Bad,Bad,0.013939393939393918,0.03303030303030319,0.9914008451586125,All equal,Bad peak avoided
FT0453,Bad,Bad,0.029090909090909056,0.00484848484848488,0.9941730824496712,All equal,Bad peak avoided
FT0454,Bad,Bad,-0.1145454545454545,-0.005151515151515351,0.8591955141468096,All equal,Bad peak avoided
FT0455,Bad,Bad,-0.053939393939393954,0.01303030303030317,0.9689830735510423,All equal,Bad peak avoided
FT0456,Bad,Bad,0.13212121212121208,0.09454545454545471,0.5777443520514526,Hard to tell,Bad peak avoided
