filename,polarity,samp_type,cruise,station,cast,depth,tripl,untripl,date_run,sample_id,timestamp,date,start_time,end_time,volume,abs_depth,rosette,dissolved,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,het_abund,pro_abund,syn_abund,euk_abund,dcm_depth,sla_corr,PC_um,PN_um,po4_um,no23_um,DON_um,TDN,DOP_um,TDP,si_um,chl_ug,phaeo_ug,beam_atten,station_grouping,time,sla_class,time_class,ms_run
180205_Smp_L1C33DCMplus20m_B.mzML,pos,Smp,MS,L1,33,DCMplus20m,B,180205_Smp_L1C33DCMplus20m,2018-02-05T08:00:00Z,L1C33DCMplus20m_B,2018-02-07T15:21:59Z,2017-07-08,1899-12-31T10:15:00Z,1899-12-31T10:35:00Z,10,128,7,No,24.717320512820514,158.63615384615383,128,16.795217948717948,34.735769230769236,208.16666666666669,0.49593589743589733,16.774358974358975,25.365639743589742,210.93004115226339,2019.5,2326,8.052,2.629909090909091,0.38200000000000006,0,0.017545454545454548,108,-12.3775641025641,1.5711017254511448,0.256497187461599,0.3027232609616845,3.149384764261389,NA,NA,0.09069649284263613,0.39436639901029225,4.3054540698669586,0.1504727272727273,0.46414545454545464,0.03417521367521369,L1,2017-07-08T01:37:12Z,Cyclone,Evening,MC
180205_Smp_L1C33DCMplus20m_C.mzML,pos,Smp,MS,L1,33,DCMplus20m,C,180205_Smp_L1C33DCMplus20m,2018-02-05T08:00:00Z,L1C33DCMplus20m_C,2018-02-08T10:43:41Z,2017-07-08,1899-12-31T10:15:00Z,1899-12-31T10:37:00Z,10,128,6,No,24.717320512820514,158.63615384615383,128,16.795217948717948,34.735769230769236,208.16666666666669,0.49593589743589733,16.774358974358975,25.365639743589742,210.93004115226339,2019.5,2326,8.052,2.629909090909091,0.38200000000000006,0,0.017545454545454548,108,-12.3775641025641,1.5711017254511448,0.256497187461599,0.3027232609616845,3.149384764261389,NA,NA,0.09069649284263613,0.39436639901029225,4.3054540698669586,0.1504727272727273,0.46414545454545464,0.03417521367521369,L1,2017-07-08T01:37:12Z,Cyclone,Evening,MC
180205_Smp_L2C1DCMless10m_A.mzML,neg,Smp,MS,L2,1,DCMless10m,A,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_A,2018-02-06T23:22:21Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:35:00Z,10,113,NA,Yes,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless10m_B.mzML,neg,Smp,MS,L2,1,DCMless10m,B,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_B,2018-02-07T10:18:56Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:32:00Z,10,113,NA,No,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless10m_C.mzML,neg,Smp,MS,L2,1,DCMless10m,C,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_C,2018-02-08T16:37:09Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:34:00Z,10,113,NA,No,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_A.mzML,neg,Smp,MS,L2,1,DCMless20m,A,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_A,2018-02-06T12:25:48Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,Yes,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_B.mzML,neg,Smp,MS,L2,1,DCMless20m,B,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_B,2018-02-07T13:40:57Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,No,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_C.mzML,neg,Smp,MS,L2,1,DCMless20m,C,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_C,2018-02-08T09:02:39Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,No,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_A.mzML,neg,Smp,MS,L2,2,DCM,A,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_A,2018-02-06T20:00:21Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:06:00Z,10,123,NA,Yes,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_B.mzML,neg,Smp,MS,L2,2,DCM,B,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_B,2018-02-07T17:53:29Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:05:00Z,10,123,NA,No,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_C.mzML,neg,Smp,MS,L2,2,DCM,C,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_C,2018-02-08T11:34:09Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:06:00Z,10,123,NA,No,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_A.mzML,neg,Smp,MS,L2,2,DCMplus10m,A,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_A,2018-02-06T15:47:49Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:08:00Z,10,133,NA,Yes,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_B.mzML,neg,Smp,MS,L2,2,DCMplus10m,B,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_B,2018-02-07T09:28:28Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:06:00Z,10,133,NA,No,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_C.mzML,neg,Smp,MS,L2,2,DCMplus10m,C,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_C,2018-02-08T15:46:41Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:08:00Z,10,133,NA,No,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_A.mzML,neg,Smp,MS,L2,2,DCMplus20m,A,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_A,2018-02-06T14:57:19Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:47:00Z,10,143,NA,Yes,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_B.mzML,neg,Smp,MS,L2,2,DCMplus20m,B,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_B,2018-02-07T20:25:01Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:45:00Z,10,143,NA,No,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_C.mzML,neg,Smp,MS,L2,2,DCMplus20m,C,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_C,2018-02-08T19:08:43Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:45:00Z,10,143,NA,No,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless10m_A.mzML,pos,Smp,MS,L2,1,DCMless10m,A,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_A,2018-02-06T23:22:21Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:35:00Z,10,113,NA,Yes,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless10m_B.mzML,pos,Smp,MS,L2,1,DCMless10m,B,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_B,2018-02-07T10:18:56Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:32:00Z,10,113,NA,No,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless10m_C.mzML,pos,Smp,MS,L2,1,DCMless10m,C,180205_Smp_L2C1DCMless10m,2018-02-05T08:00:00Z,L2C1DCMless10m_C,2018-02-08T16:37:09Z,2017-07-09,1899-12-31T09:14:00Z,1899-12-31T09:34:00Z,10,113,NA,No,26.481,158.47833333333332,113,21.923499999999997,35.22466666666667,211.83333333333334,0.8551333333333343,21.901499999999995,24.417616666666667,214.69519038076152,2003.7,2319,8.059,4.081723404255319,0.9010212765957438,1.0638297872339868e-4,0.020829787234042565,123,25.406666666666666,2.19117265488052,0.32622669591984327,0.07808547185608175,0,NA,NA,0.14178711862588878,0.22589066269508018,1.21122422390493,0.2091,0.6165,0.0359372053872054,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_A.mzML,pos,Smp,MS,L2,1,DCMless20m,A,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_A,2018-02-06T12:25:48Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,Yes,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_B.mzML,pos,Smp,MS,L2,1,DCMless20m,B,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_B,2018-02-07T13:40:57Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,No,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C1DCMless20m_C.mzML,pos,Smp,MS,L2,1,DCMless20m,C,180205_Smp_L2C1DCMless20m,2018-02-05T08:00:00Z,L2C1DCMless20m_C,2018-02-08T09:02:39Z,2017-07-09,1899-12-31T09:13:00Z,1899-12-31T09:37:00Z,10,103,NA,No,26.500545454545456,158.44,103,22.540681818181817,35.20068181818182,210.35454545454547,0.5617454545454547,22.519681818181816,24.224904545454542,215.87755511022044,2003.7,2319,8.059,4.614555555555555,2.1012222222222214,0.009999999999999992,0.011555555555555558,123,25.292272727272728,2.106903275536908,0.32178622365233184,0.07821229322996102,0,NA,NA,0.14417076689240815,0.22684217073980564,1.289584713996896,0.22290909090909095,0.39660909090909113,0.03441563360881544,L2,2017-07-09T01:00:09Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_A.mzML,pos,Smp,MS,L2,2,DCM,A,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_A,2018-02-06T20:00:21Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:06:00Z,10,123,NA,Yes,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_B.mzML,pos,Smp,MS,L2,2,DCM,B,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_B,2018-02-07T17:53:29Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:05:00Z,10,123,NA,No,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCM_C.mzML,pos,Smp,MS,L2,2,DCM,C,180205_Smp_L2C2DCM,2018-02-05T08:00:00Z,L2C2DCM_C,2018-02-08T11:34:09Z,2017-07-09,1899-12-31T10:47:00Z,1899-12-31T11:06:00Z,10,123,NA,No,26.5166,158.5832,123,21.8428,35.226,211.66,0.87496,21.8188,24.44176,213.51282565130262,2003.7,2319,8.059,3.9092499999999997,0.8915000000000003,0,0.024,123,25.738,1.794858054818627,0.31355363431070266,0.07576509332500944,0.052470939696441635,NA,NA,0.13916134294105634,0.21615574870317722,1.4307589689786333,0.21693749999999998,0.5876749999999997,0.03613636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_A.mzML,pos,Smp,MS,L2,2,DCMplus10m,A,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_A,2018-02-06T15:47:49Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:08:00Z,10,133,NA,Yes,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_B.mzML,pos,Smp,MS,L2,2,DCMplus10m,B,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_B,2018-02-07T09:28:28Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:06:00Z,10,133,NA,No,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus10m_C.mzML,pos,Smp,MS,L2,2,DCMplus10m,C,180205_Smp_L2C2DCMplus10m,2018-02-05T08:00:00Z,L2C2DCMplus10m_C,2018-02-08T15:46:41Z,2017-07-09,1899-12-31T10:45:00Z,1899-12-31T11:08:00Z,10,133,NA,No,26.4865,158.493,133.3,21.5175,35.2455,215.4,0.80865,21.491500000000002,24.54705,214.0590909090909,2003.7,2319,8.059,3.718,0.421,0.001,0.015,123,25.395,1.6525575532571528,0.2966235474697667,0.06534357602743317,0.11847523109963831,NA,NA,0.1368754756667325,0.21093549057642375,1.3495691104105947,0.1818,0.4703,0.03458636363636364,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_A.mzML,pos,Smp,MS,L2,2,DCMplus20m,A,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_A,2018-02-06T14:57:19Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:47:00Z,10,143,NA,Yes,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_B.mzML,pos,Smp,MS,L2,2,DCMplus20m,B,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_B,2018-02-07T20:25:01Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:45:00Z,10,143,NA,No,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
180205_Smp_L2C2DCMplus20m_C.mzML,pos,Smp,MS,L2,2,DCMplus20m,C,180205_Smp_L2C2DCMplus20m,2018-02-05T08:00:00Z,L2C2DCMplus20m_C,2018-02-08T19:08:43Z,2017-07-09,1899-12-31T11:24:00Z,1899-12-31T11:45:00Z,10,143,NA,No,26.499,158.44,143,21.006,35.256,217.2,0.5202,20.979,24.696,215.37727272727273,2003.7,2319,8.059,3.4705254237288132,0.2798644067796608,9.491525423728794e-4,0.011847457627118639,123,25.3,1.2585971498761004,0.2297204319725938,0.0758703321635916,0.08338441193568759,NA,NA,0.1277094424585081,0.20511924696576903,1.5409803551560346,0.14539322033898297,0.3461101694915253,0.02790606060606061,L2,2017-07-09T02:26:50Z,Anticyclone,Evening,MC
170706_Blk_Blk0p2_1.mzML,neg,Blk,MS,NA,NA,NA,NA,NA,2017-07-06T07:00:00Z,NA,2017-07-09T07:25:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
170706_Blk_Blk0p2_2.mzML,neg,Blk,MS,NA,NA,NA,NA,NA,2017-07-06T07:00:00Z,NA,2017-07-12T01:16:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
180205_Poo_TruePoo_Full1.mzML,neg,Poo,MS,NA,NA,NA,NA,NA,2018-02-05T08:00:00Z,NA,2018-02-06T09:03:46Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
180205_Poo_TruePoo_Full2.mzML,neg,Poo,MS,NA,NA,NA,NA,NA,2018-02-05T08:00:00Z,NA,2018-02-07T04:25:24Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
180205_Poo_TruePoo_Full3.mzML,neg,Poo,MS,NA,NA,NA,NA,NA,2018-02-05T08:00:00Z,NA,2018-02-08T19:59:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
180205_Poo_TruePoo_Half1.mzML,neg,Poo,MS,NA,NA,NA,NA,NA,2018-02-05T08:00:00Z,NA,2018-02-06T09:54:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MC
